Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh
43.41219743,-2.351037887,70.29474667,355.2410467,14.14046115,2,1,1,6.324129544,3,9.268046379,31.87182534,13.43895921,31.32200352,1330.098258,24.57677822,7.216986062
62.91056646,0.05325750846,93.16230109,387.4970204,31.06466705,2,3,2,7.52187307,3,19.52014646,39.87214178,12.4887903,31.61776235,2070.845096,22.43384657,6.68220725
80.48727905,-0.2107744191,22.8947838,398.9364643,44.45685191,3,2,2,6.720756515,2,24.37055269,40.51746761,0.1406731484,33.29323042,1504.855557,6.849234556,9.131532397
32.33273356,2.709481857,39.492881,361.0642067,20.21431332,3,3,1,9.687214997,3,14.13721045,42.87411166,4.664008095,30.99562588,1899.267209,34.01494847,8.610187458
33.30273659,2.669012718,35.49727538,361.2898437,39.68264657,3,1,2,6.367073902,3,17.51249259,64.87468558,6.052754813,31.82529536,1565.248273,44.21165181,9.128622712
112.0095752,1.677651855,60.1835527,375.4427029,44.91499831,2,1,1,-1.846572223,3,19.44368385,71.98149202,10.1687295,30.88795895,1335.89729,34.63618343,11.96786833
86.8241488,0.6126109808,54.37606456,323.2138952,30.59939311,1,1,3,6.873976982,4,18.03598695,55.74688037,4.602914723,33.33974568,1526.123742,15.91254168,9.743912503
69.26240115,-0.2702380956,78.32300991,316.7124862,20.82903851,2,2,3,-0.1689595852,3,-0.9352150014,62.73331866,4.853371966,31.8915379,1770.448609,34.97005344,8.708257089
77.72640653,-0.862928794,39.393273,375.958075,33.5735941,3,1,2,9.93699794,1,13.22504647,76.92881229,6.003045594,33.79446427,1842.367516,25.54612871,9.586603471
3.515933172,2.682525282,67.55986926,334.4904795,39.56968722,3,1,2,0.6500893015,2,4.19491405,89.96924629,14.33000401,28.37615052,1393.025195,42.70114887,8.698450149
74.17235587,0.6174528685,90.70858109,313.5070356,15.9972585,2,2,2,-0.6080936623,1,19.01811884,51.95541904,6.557367698,34.33014453,1617.272212,23.03639025,7.614924459
61.14106479,0.4744351661,92.85421919,331.4877726,25.83805173,3,1,2,-1.411760217,2,29.11343135,85.55041469,2.110083346,33.73573311,2317.207836,11.94140233,7.257945206
65.48996157,-1.608593269,96.70276838,335.8636868,21.17156985,3,2,3,4.877719781,3,21.07688347,54.32590651,0.09533710015,33.72953287,2383.496771,5.152685448,6.36389731
43.13085922,-2.719813093,81.86089217,396.522766,19.91756489,3,1,3,-3.361683674,2,4.981983316,74.73998267,3.549189917,28.98216188,1895.736712,14.12523142,7.032124965
9.776867726,2.671131479,92.4790325,369.7959711,40.12874413,3,2,2,9.303398226,4,4.349059852,60.12561316,14.08216341,29.84431012,1837.470091,28.2206403,6.151545289
23.20070803,-1.117588447,38.76246976,353.0856317,24.75789024,3,2,1,-0.5853098204,4,-3.335084131,81.88274577,14.32488803,34.86183138,1955.831862,8.585122277,6.687725819
114.0893656,-0.3444658601,35.80647555,396.8873139,21.86767196,1,2,1,-0.5689908344,1,14.1871397,51.40922411,7.935020339,34.65192542,1478.940293,2.084080583,10.02885672
49.04394747,-2.312160338,20.5190467,390.313974,31.12286895,2,2,3,-4.309008564,4,14.47876913,68.70705009,9.695450172,29.58581271,2491.642494,22.4972683,8.212519615
56.0019787,2.021545979,76.54754859,351.2000857,17.67905529,2,3,1,-1.309737232,3,5.63963554,52.64206535,11.93877015,31.03031869,2168.854537,17.43686272,6.745557534
6.325174782,-2.834209003,94.99737503,390.5679635,18.04627217,2,2,2,1.284690335,1,29.39163105,79.99191809,0.8383143782,29.09160175,1510.369643,21.07749219,5.758717006
4.507947545,2.003944573,34.9548276,340.4304658,28.21010558,1,2,2,0.5440958534,1,12.39190135,89.60580754,5.614609486,29.8384672,1553.790329,22.76125719,7.13903054
86.06177365,-2.158289923,70.95548603,323.0420665,24.3245455,1,2,2,-0.9047011785,1,25.12306291,37.03204943,9.633709537,29.29309945,2042.936104,38.32691649,9.571660649
64.57135969,2.319384676,79.71678074,323.2678177,20.32438344,2,2,2,-4.388842432,4,23.80316495,53.20372742,13.47380144,28.56655922,1619.700488,48.05025008,9.082164237
61.04471811,1.378635824,94.20913881,366.2315524,11.88828963,2,1,2,-0.4912793959,2,22.21332054,25.68796758,10.90244342,32.05635206,1661.911804,13.18799342,5.976978078
29.17494365,-2.011978425,71.74881792,350.1070321,28.22709835,2,1,1,6.674964074,4,35.86297722,29.86968111,5.250921987,29.68549985,2215.225471,47.12570409,8.000053969
89.3700878,0.3949079572,97.62349862,365.8950847,38.5813222,3,2,1,1.58188428,1,-4.28494479,85.04051276,13.64973478,34.94568317,1547.005165,11.49594345,9.1191837
20.18838949,-1.124062114,47.57385128,368.6075964,39.79820219,1,2,3,-0.638369786,2,-1.938321012,58.05296435,9.969291724,31.60807826,2116.813555,37.77176082,9.090936975
22.79216924,-1.930601407,47.9942827,302.2322873,18.24039929,1,3,3,-0.4281179878,1,27.49632927,47.65812121,12.45352929,30.51366024,2415.350322,34.09916782,7.512143086
55.28546056,2.155093196,63.4410008,305.4039592,30.98744214,3,2,1,3.316563647,1,10.90866635,67.00377705,5.782613127,34.3921352,1361.375704,2.705888602,6.518990812
34.35358345,-0.578863401,50.68015049,353.2677727,39.95584583,1,2,1,-0.4656098339,2,39.39350779,59.21129018,0.03238261125,32.34522324,1387.569453,36.27359797,8.539910341
29.69555775,-0.6087377138,20.11405826,319.1035478,24.30540749,2,2,3,4.461959798,2,4.738572514,40.21024061,2.49252891,28.88955173,2425.735031,45.06602231,8.738683118
77.42851735,-1.980679951,78.54176201,363.2533769,42.62478861,1,1,2,9.841817706,1,3.253856714,35.86301544,13.90766126,31.4847432,1464.575034,46.51809261,10.57771611
78.11660943,-0.7016059435,80.13736332,355.2185739,41.60424852,3,2,3,-4.382354034,1,21.46998211,61.3167825,0.4968605062,31.08755406,1227.171081,34.29115088,10.16328244
98.94204838,2.229701078,79.75796837,358.5760358,17.28468641,2,2,3,-2.468948665,4,7.57413755,33.17858578,8.940588899,33.35592448,2329.060291,39.35074302,10.95158621
50.12502804,-0.8212277371,47.60165333,330.245538,19.06376915,1,3,1,-2.313386821,4,10.32218433,29.74204705,6.136912602,32.8564437,1566.993753,3.669938316,5.659368316
8.770210923,2.709621375,61.78315786,363.9843506,16.31546995,2,1,3,1.706054769,4,36.44609458,42.28712937,6.443680237,30.59553924,1587.860116,8.146507042,3.65791659
32.83996619,2.677853395,48.79788145,382.9492636,16.8619023,1,3,3,-4.378719319,3,-3.819079911,80.29387442,6.012275237,31.28635525,1494.99749,13.19773516,6.560302275
117.6006556,-2.130608044,21.282912,399.8071254,41.77517305,2,2,1,2.162823666,1,18.9066739,22.57736086,1.011387426,31.63151644,2392.966968,26.6137848,11.34312776
71.55102903,-1.936132479,64.9959153,383.8444386,42.58982682,3,3,2,8.933871371,4,10.07047426,78.32863775,1.834957443,30.95722652,2206.744241,19.3736128,9.864380142
85.16845018,2.176044422,29.90085329,355.749876,11.81640344,3,2,2,-4.82653867,1,10.56963892,63.46816854,0.9440902334,28.75404962,1975.830193,32.89103829,10.66093318
0.882939555,-0.6434344865,26.40330593,319.3429592,30.77611745,1,2,2,0.4740830078,3,6.151396445,22.82609303,0.8086178871,34.33812116,1789.23581,22.33987047,3.945846185
62.18468786,-2.973756106,80.4399255,368.1445876,29.7481047,1,1,1,6.413406582,4,1.068253905,62.14272415,1.284159048,32.70791994,1386.589154,38.77360979,9.577521703
4.503438904,-1.356769082,20.76049619,393.7653786,23.66916764,2,3,3,-2.682582495,4,-3.448325222,49.82135833,10.44925788,31.28804174,2403.782802,35.70804529,6.807350736
68.30762545,0.5857739592,96.72067549,321.186654,32.10941575,3,2,2,-3.836614962,1,39.44629778,78.87893257,1.713078003,31.98710862,2174.562676,37.38934174,8.89994348
110.492502,1.795595796,61.22042913,325.5995621,43.15787389,2,3,3,4.461678059,1,24.71647113,83.50390975,3.922395986,29.49214532,1562.548599,41.4595553,12.62626508
116.2102957,-2.199668297,98.64131446,314.9008543,15.9589209,3,1,1,-4.850736364,2,29.9742388,40.05452128,9.854237758,31.71389433,2431.744885,41.7276985,10.31197343
64.86632105,-2.336751813,24.6398058,373.6721644,14.21438184,2,2,2,7.026557368,2,-2.074896532,74.89190063,1.683984941,33.22219444,2415.748224,38.99966379,11.34037586
54.98457663,2.532555921,66.68236391,340.6561503,11.16866998,2,1,2,-3.997208697,4,-4.332316392,41.68619805,13.65384373,31.73572055,2057.374476,3.389736453,6.196309609
113.4020513,1.506890207,47.94616288,306.2695639,22.73416577,2,3,3,2.865313891,2,22.01299093,40.69448201,7.16226267,31.36465761,2480.504624,31.19784724,12.15558181
80.83317984,0.5386776047,87.47859943,387.4949991,21.8169967,1,3,2,6.101915653,4,27.57241252,33.48468385,14.44586236,31.23669969,1443.422719,1.087492656,6.473638421
7.787913545,1.61512074,48.89781882,355.7671905,25.07868909,3,3,1,-1.369835169,1,12.76898198,67.49423198,2.887661079,33.33135955,2150.807467,37.21357608,7.779209202
55.88706932,-0.4268738322,40.83900632,333.1094292,27.61585108,1,2,3,-3.446897571,2,12.44897989,38.31798353,0.4593658086,33.27337769,1397.828948,3.146781222,6.104442489
28.82940222,1.550734484,88.60425017,334.3982976,36.52383979,1,2,3,-2.365658504,4,12.30157846,52.54008394,8.854221121,33.2504916,2099.19857,49.16242826,7.636898661
56.37651857,-0.7691820524,49.97224733,329.025122,23.72396867,2,2,2,7.820253579,1,1.874013158,76.84896612,4.931075809,29.72318999,2395.807366,30.74250265,8.776103011
54.65586864,-1.535432565,21.34666559,345.5480172,21.57145883,3,1,2,5.586704375,4,28.926108,75.43389892,8.585858132,32.32526478,1896.92683,9.181705005,7.725213735
69.85737634,1.374080528,51.22312807,333.7041688,38.94075871,1,3,2,-2.028529262,3,4.683672955,79.88098265,7.104752561,33.45235119,2191.986629,23.46714753,9.229749522
42.81245884,-0.4819662471,72.36178152,354.7946304,39.74288347,2,3,2,5.741811957,2,9.598472319,31.27451593,6.857342506,31.93325989,1386.058247,41.35118109,7.985314888
19.71245393,2.888262626,40.3487631,377.3517252,18.14680875,3,3,3,5.629272553,3,25.20668819,61.08249336,12.76766451,33.45284144,2023.152942,9.081898366,6.59124232
60.44633215,-0.9030889062,54.55900739,367.4461283,21.01351379,3,1,3,9.965876472,1,-4.995288014,84.03878914,2.877510059,33.98082379,1282.149465,26.88509598,10.50897251
99.62434612,2.530364523,24.53721106,329.4456893,38.87907298,1,2,2,0.8733403529,4,29.48157337,22.94350604,7.494523719,29.21723042,1247.967239,0.278680302,8.977612249
79.68146737,2.597775291,67.04742332,352.8741012,12.77928855,2,1,3,7.972802412,4,35.45926367,75.61687411,6.240063924,30.14438578,2024.281357,39.44246982,10.47970016
40.60414391,-1.548882318,80.50359391,384.012616,21.40463731,1,3,1,1.69664029,1,-2.677218113,37.23660499,10.10654132,32.20916751,1944.651154,9.810919298,4.514953285
112.2627627,1.78932709,53.06500491,306.8206235,25.69225375,3,3,3,8.466403354,3,21.62307129,66.87575167,0.7519900008,30.0277487,1628.026484,19.42019176,10.81533761
109.4649085,-0.4015529691,53.61861062,307.8297267,16.54750653,1,1,1,-3.625992514,4,13.38065364,70.21835308,7.94130663,34.58969764,1866.808493,26.55916066,9.737941196
25.12180793,2.505148363,27.06259989,355.6170068,16.29699688,2,2,1,-2.370310548,3,-1.469147387,84.79096108,7.178109848,29.35893968,2089.642195,7.328591101,6.695848482
4.730110214,-0.2992543642,36.15526916,363.9115128,24.87017203,3,2,1,7.749315446,3,25.70039443,55.61595957,14.60370917,30.49863585,2038.146163,46.34087526,8.921576677
88.957045,1.465822304,32.37402425,321.1413016,36.40826037,2,3,2,7.289504862,3,22.55433802,79.37617757,11.33732724,34.96014412,1295.722265,23.49342632,10.84211431
99.31323136,-0.198195545,58.53502149,374.5220127,39.40815428,2,1,3,-0.4184931221,2,23.91971472,23.17226088,2.324679281,29.32427222,2081.555118,11.66599977,8.774524997
116.1437479,-1.633195466,62.34044328,364.6263377,44.27322824,3,2,1,3.951974772,3,31.60729143,49.43799462,7.638216584,31.14172396,2057.393003,36.78362427,12.42738834
106.7803673,-1.803899226,95.9152105,392.3289268,12.58944175,2,1,2,0.7404958315,2,7.911353902,50.76632501,11.75605383,30.19647609,2070.498189,44.72125002,11.32678444
72.06417218,-0.4474128345,25.85852034,316.8954202,17.58387704,2,3,3,-4.84523976,3,25.46806321,57.67949331,7.868540483,33.66859433,2301.55924,45.64227866,10.68742189
63.60628071,1.532967942,67.98943785,375.1374265,36.48204448,2,3,3,-4.608438101,3,28.44929626,53.69383323,5.350511552,30.12903068,1949.713435,21.61358359,9.334426091
3.340926152,0.6304289111,62.11988219,308.3643091,28.92095471,3,3,2,-4.186154518,2,2.596673407,87.75730646,5.649830647,29.13000268,2419.271116,18.03711756,5.210509486
29.59877362,1.131775739,61.29864783,356.529241,21.46879209,2,3,3,3.911082315,4,38.06800938,25.49776996,5.505059188,34.53194591,2474.012064,46.46994514,8.119012677
55.15377021,-1.306041896,89.85274299,355.1895139,17.19563814,1,2,2,-0.8115839704,4,10.29914701,38.55116634,0.2993171368,30.22181663,2177.396981,2.73662419,4.709482288
75.42046801,-0.1113879243,36.44307766,338.8385045,19.81671431,1,3,2,-2.840775525,1,27.11687019,87.8040147,10.95894219,33.19223271,1666.28628,37.55195133,9.892864502
66.87022,-2.73362841,23.26186195,384.4571148,25.02511326,2,2,2,9.116966627,1,28.93090568,51.17117823,9.163256386,30.03397408,1386.02794,8.95769043,9.426640423
89.11631876,1.905194496,73.78172061,300.4370645,16.20029268,1,2,3,-3.180219994,4,17.68139137,59.98102165,4.030162832,29.25007142,2266.181895,23.32851445,9.952724731
33.57203171,2.939352973,47.61259713,352.0179402,43.74790846,1,1,2,5.109725746,1,0.7922787759,25.6717881,9.450350599,33.61688528,1390.622037,47.68924335,9.186679843
67.79431292,-0.5587256243,21.4071933,321.715355,13.76559556,3,3,2,8.412402742,4,7.404831959,39.8835616,4.630940716,28.38907391,1390.020249,29.09929148,9.119324055
10.57706921,-2.934218081,40.10992058,374.3498619,44.49521021,2,2,3,-2.542554991,1,5.541112855,22.77561891,3.650720254,30.32381,2394.755323,26.21969349,5.679751262
49.63986283,-1.981244163,44.74614194,304.3067426,39.46626501,3,1,1,-1.779054767,4,18.33890485,29.62533897,11.11729332,33.46057167,1927.834477,3.183857854,6.765842104
90.01929995,0.9151612665,69.34707014,383.1554688,24.81030661,2,1,2,3.607203004,2,6.757099195,64.33203725,12.13664415,31.58496265,1581.332865,13.9392933,8.092973665
83.20810241,0.6724759092,33.80686352,383.8092227,35.8935717,1,3,2,2.626730296,1,19.60467146,73.45357247,9.385629378,32.82701672,2451.879051,0.2522500359,9.414573545
118.8771285,1.727188318,53.04434784,383.2866012,33.50303353,3,3,1,2.815411253,2,7.969303947,80.90594138,11.7621994,28.46771835,2119.52989,43.76278616,13.66306506
33.34693512,-1.476695934,58.59803555,315.2568527,17.46504213,3,1,3,3.32017141,2,-4.955938985,37.60250664,5.485501712,33.24866994,1895.297862,32.27824841,6.798097427
59.7827159,1.581791493,56.73899131,363.0406519,21.86745301,1,2,3,9.248543739,2,11.34655302,43.30046891,1.07705687,29.20358284,1628.324331,5.989580497,6.33432221
39.54364965,1.127904129,97.91526133,301.4367359,27.9592897,1,3,3,-4.19242937,2,22.30828839,59.85788642,9.073284123,33.66092825,2079.601491,18.23728718,5.329272191
52.87237369,-1.063113014,23.64033902,384.7962591,32.3245463,2,1,2,6.40672781,2,29.81635494,25.85801044,3.839643736,31.94922304,2150.163718,40.58962553,9.39320023
102.8340156,0.2729288883,96.07745492,372.2975194,29.00132435,2,1,1,-1.512403664,3,-3.723599256,76.47027821,11.6621902,33.17413273,2125.743235,7.101129592,8.901384213
82.10508902,-2.116357149,66.55497712,353.1153731,26.55456114,1,2,3,0.6051650526,2,6.62408503,53.83044411,5.371613327,29.48982884,1453.938943,11.59023868,8.313665766
105.892943,-0.2846129794,83.6582172,373.0591433,25.51032957,1,2,1,-3.660633156,1,39.3457954,87.58552869,10.06009558,30.76797855,2106.417508,27.1161855,11.16567903
24.421333,2.287184037,54.43140944,309.4324097,27.43925748,3,1,3,1.684401537,2,6.781692484,28.21212063,8.292991756,33.61448533,1955.880938,7.33283765,5.144378683
104.8033341,-0.472851721,56.3070305,352.8655832,25.20230319,3,2,2,7.063288784,1,29.97389454,29.33032667,12.26227182,34.37563146,2305.099114,19.19704632,10.39760893
7.171472901,2.037400239,90.34611992,329.1276492,28.94655271,2,3,3,-3.518894922,2,17.92181283,44.40040989,12.48458133,29.58600537,2012.199441,49.10817363,6.107449209
106.6319137,0.5415201916,91.6747597,397.2619463,41.07948547,3,1,1,-0.8659460267,1,0.4978292825,34.47335396,1.024466055,33.55375562,1390.159686,27.23818134,9.576554722
39.48885354,-1.848739721,39.09511051,385.7117951,32.14902596,1,2,1,0.5959256302,2,23.9530058,68.76131042,4.426734866,28.75988625,1614.092531,35.10623628,9.496167254
37.75051601,0.4866374682,35.93935029,373.3275696,35.29173062,1,2,1,-3.441511954,4,38.48533835,86.27673203,13.06318706,30.98024063,2166.962965,33.19772431,9.461018424
61.4506292,0.03589997494,59.69881391,393.3747635,30.91190968,1,2,2,6.43475215,3,34.90730647,26.2933157,6.059844446,34.57103767,2161.950316,10.66462964,7.06133483
112.8828225,-0.6081519888,92.02216217,334.6843305,32.50561888,1,2,3,6.804205423,1,26.06317545,36.95654332,7.723040151,34.6159554,1489.529226,42.32105801,11.25821871
5.733763762,-2.282217363,45.78840747,390.0879899,30.242244,2,1,2,7.538424967,1,18.04667201,36.65287036,2.750156805,30.07677541,1660.971312,6.190302741,4.057010151
42.26771701,-0.4997480169,72.16116923,332.5238232,10.94032828,1,2,2,3.758443072,2,9.36998525,55.63511448,8.290294015,29.35039385,1219.915534,46.08759724,7.971002501
102.7886386,-2.563425743,76.65213502,373.279672,44.98594338,1,3,1,2.608582313,1,11.0634982,51.64178097,3.969223981,29.04640459,1631.215913,10.88198673,10.02705467
47.52653729,-2.407385692,82.29397319,373.6416912,11.17632341,1,3,1,-1.061713318,2,10.57930334,70.88063444,12.43850367,31.36612677,1234.240723,47.7417399,7.824994042
23.89882771,-0.5045008024,65.11395663,301.8349876,23.83018029,1,1,2,4.827369509,3,36.49368913,71.28418546,3.003670719,28.64453778,2334.73192,39.91837681,8.49586167
50.97530176,-1.167711108,52.19641426,336.1059698,13.67904874,2,1,2,1.668452285,4,4.509060656,60.09281244,5.397828103,30.49797137,2066.641418,8.632063774,7.158209456
46.26630018,2.553265955,97.3612791,301.9432672,13.39249577,2,3,3,9.561646091,4,12.01134288,61.37155814,1.426109736,28.11907782,2459.892102,8.10409426,6.552529922
109.8499442,-0.7457651677,68.90646026,399.7092018,37.77344331,3,3,1,9.522692455,3,14.4383456,78.96214729,8.819731248,29.81578678,2359.501512,4.318019012,10.80091928
91.43212509,1.547148732,78.28521693,312.2196762,24.90740228,2,1,1,8.578076977,2,13.40054479,47.78555064,14.12958097,34.30193831,1984.517866,12.44303393,8.899049408
60.61386669,0.1814851582,47.59862766,354.2810896,38.03985479,2,3,1,0.4013370702,2,-4.811078847,20.86400638,2.597338708,31.12884875,1853.807262,32.98942712,8.770511597
118.604468,1.224514012,73.59593448,379.0556239,19.54752647,2,3,3,0.5195868303,3,7.193810961,34.91212021,0.2960575426,28.51621812,2348.841838,26.06309272,10.22662132
55.83330375,-1.439304102,40.62381297,320.1263602,18.97619771,3,1,3,7.790097461,1,17.43558487,22.47534775,6.336947016,32.52785752,1587.939613,30.70620442,9.399027517
6.988539698,2.651429837,39.6077534,348.5052668,18.79309836,1,1,1,5.937023976,1,29.22219918,47.5447356,11.22622741,34.68943492,1490.573713,1.653916146,4.19882499
31.47291862,0.1805309815,77.17777614,360.7428761,31.56509692,3,2,1,5.565414547,1,20.62632934,45.04849378,14.62650965,31.24385337,1733.027454,4.090571934,5.143101122
52.32845763,1.987944428,61.7115789,316.0204754,38.52497864,1,2,2,-0.8058348337,3,12.31879021,26.90409542,0.7691860135,32.37001502,1269.157199,34.6295049,7.947661646
18.8283149,-0.8097258391,74.66212883,377.855546,25.82913535,2,3,2,7.500229173,4,24.93133946,72.85179136,11.78942831,34.43592605,1592.563372,42.41062633,7.520938094
113.7078152,-2.398731906,41.55507926,329.9336457,23.27371117,1,1,3,3.691308584,4,24.96519435,58.71425138,5.53011109,30.93369597,1308.784425,18.03514667,11.35778389
92.02186774,1.042269886,67.89786728,321.1023076,44.0752844,3,2,1,1.702983614,4,6.156610724,35.7991194,2.305972462,32.65210764,1268.459218,8.407472158,8.346911889
32.19446405,-2.95344211,55.51469198,355.8288746,14.08639126,1,3,2,7.981331862,2,-0.3301633772,73.13882531,2.884577351,31.08492992,1916.741761,15.48694028,6.602897534
70.89654402,-0.1482421406,67.75682295,341.0313628,27.03214387,1,3,2,0.9131464567,3,31.14325788,66.75518344,13.85825644,34.73491684,2120.614778,20.66029526,9.346168684
86.57389885,-1.843188584,43.27037858,392.0285945,24.29707136,2,3,1,4.808887178,1,18.84020707,33.41165979,12.14036302,31.52661101,1897.676877,31.5437828,10.86119127
112.9534715,0.7642530266,77.23607709,388.0062698,13.43443088,1,3,1,1.98857773,4,2.943614288,88.80218314,4.675936155,34.19957026,1291.75059,20.53272389,9.868415063
105.7962419,2.876519239,84.47434929,348.3350663,19.38701267,1,1,2,3.891067093,4,6.79319796,32.41982461,14.10285398,31.55038949,1713.460156,44.86235212,11.78785262
61.82306714,-0.2135825621,40.79331791,335.9263775,10.99544244,2,3,1,-4.391802925,4,29.48910217,74.01901848,1.578799588,32.67870258,1344.236866,20.1204985,7.155551195
92.95831438,1.904989539,44.04964479,332.5517982,40.69340011,3,2,1,1.916727448,2,24.39725731,87.78005382,4.838046648,30.70299041,2045.082738,9.150538596,9.60288924
67.45737046,0.04670512171,72.89234158,326.7563623,31.27473351,2,1,3,3.347369612,2,37.53249538,70.78515261,9.793817536,34.42288547,2274.32841,12.49239587,7.862287961
66.32446681,-0.02495981338,75.64681394,354.4547854,38.52564743,1,3,2,2.390790021,1,15.92263367,66.60439485,14.99128615,32.52859503,1351.717439,23.31179647,9.067281494
13.769035,2.582540959,76.32797475,380.4978605,28.25440583,2,2,2,7.711155588,4,-2.651601656,83.23250128,6.984625756,28.13938631,1286.908595,39.14488748,7.634063722
15.13651896,2.339795212,74.61588038,331.0756608,30.98284403,2,2,3,-0.3331403781,4,26.51902903,38.83925357,12.16072333,28.10948821,1727.737524,43.48340264,7.439192812
63.5440338,1.714802791,51.42461736,319.009409,34.52990672,1,1,3,8.261147965,4,6.470983974,39.40090253,13.73798839,32.73324263,1594.515779,9.346006898,7.735754531
32.2633854,-1.22246548,51.58829395,347.5483806,41.78040696,3,1,2,1.051929549,2,9.573454906,64.88122721,0.1444263575,28.79988204,1538.896806,0.2732481952,4.860731776
2.524428295,0.2700504943,40.38540989,306.9034417,13.21131607,2,1,2,5.417900984,1,3.84917142,81.74964458,4.334110928,33.01315089,1474.814977,43.4834997,7.076096805
86.74070447,-1.6566166,32.54669599,370.1279006,21.58319382,3,2,1,-3.69915908,3,8.90209298,63.21619039,1.505396295,30.25411746,1612.002522,11.48700371,8.257849561
3.898391603,-0.3364998117,75.40619035,351.8358266,34.81591667,2,2,1,-1.997688746,2,32.3266214,88.39341294,11.64090374,31.77243775,2454.986767,41.10097072,7.148952585
71.43322093,-0.09472160544,27.45510288,349.6374808,43.54226971,1,3,2,6.417490167,4,20.95209873,35.60316166,8.505756403,29.22079711,2314.972228,27.58232068,9.411590585
64.7032553,1.989840241,95.02338294,330.044538,44.32826,1,1,1,-4.815069717,1,-0.08808155274,77.8115722,1.433399156,29.72355259,1981.764216,20.2653656,8.30237477
116.2577629,2.376170192,86.13490429,390.4673438,32.33360532,2,1,1,9.527916087,1,21.3971653,84.90845538,6.310865627,31.05842426,2240.616929,7.423178719,11.17943724
58.10557672,-0.5122796256,88.6004592,309.0486292,16.77594672,2,1,1,-2.140566484,3,23.510351,49.89016786,7.709540583,32.65834304,1219.156199,33.6346508,6.674560449
7.632172365,-2.89377333,92.53350517,386.9824009,14.1723119,2,1,3,8.519559794,4,34.81706611,87.33877687,10.46627164,29.09012146,1344.891914,40.92605266,6.019459743
66.20255614,2.170643039,52.68839766,337.6705202,43.11152755,1,2,2,2.739175423,2,33.68404496,34.15033343,11.69226354,29.96898195,1580.20001,23.10859636,8.825545719
100.9315405,-1.954327929,87.73605787,388.0623516,25.18746913,2,1,2,3.468630503,2,-2.170619769,86.69837533,1.318083029,29.44873681,2037.0687,22.37313186,10.77810509
119.6219141,0.7312917833,32.64490402,372.8761458,16.81856116,1,2,2,-3.73802318,2,34.00141427,83.19656416,7.314683936,34.03872016,2348.438184,37.78842704,12.75260029
51.64118084,-2.850174597,21.73134357,310.4170727,42.68623805,2,2,1,0.4782813124,4,-2.71018697,24.63021105,2.416851538,32.53604545,1500.482206,25.05591879,8.26214888
38.4358491,-0.6029611484,82.79131157,383.1536287,13.6583495,1,1,1,-2.656717088,4,1.93548929,56.49321256,11.29883333,31.27947016,1380.963194,39.30206798,6.617669196
108.7983956,2.915761813,25.98373184,368.2176834,35.53498839,2,2,3,2.888972415,4,0.01975009342,57.0187336,9.865032509,34.62860138,2302.295159,2.800409341,10.89402291
22.94905549,-2.395838393,99.08197339,303.2301913,31.88420596,3,2,3,3.260982185,2,3.176375828,23.98813988,10.84501431,33.15078407,1731.876337,42.8957678,7.667806158
73.8514698,-0.457841088,73.98371437,313.3702682,13.07071325,3,1,2,5.645004244,4,31.14678974,22.76718121,1.124913859,34.5255828,2109.360972,13.17732515,5.82618982
48.6857309,-1.157100299,80.27597682,363.5628056,21.85620785,1,1,3,8.174172369,4,25.87537051,20.35677466,7.654869194,32.18315072,1912.437334,8.542811711,5.712519886
4.929883795,2.43052874,39.6643085,366.2600503,15.24757413,2,3,3,2.022697244,4,25.91330968,56.71561904,12.6087098,28.96639838,1428.684824,1.711446023,5.792953532
41.67461692,2.216040647,73.90923151,374.6651433,31.15745074,3,2,1,-1.499594449,3,36.49574284,52.46709228,10.70012098,32.72798975,2110.747913,41.72024764,8.208602211
31.8274227,-1.573807438,23.45759498,372.0245401,26.69895611,2,2,2,0.003574921625,3,12.63329646,85.83221355,12.92621969,29.41043812,1747.011642,3.099753015,6.850953381
82.33093847,-2.512873278,87.02605759,365.9519955,10.14962936,2,3,2,7.706347194,4,-4.85206506,43.96144211,3.091568023,30.42178014,1574.0731,47.72607775,10.11434291
113.8548597,0.7628303644,33.56992744,376.6238902,44.14986982,2,3,3,-2.812047724,4,23.78958034,66.07591769,4.303510011,31.56732554,2373.507771,28.2856166,12.16587017
32.16566249,-0.9817877287,75.78864535,357.5085706,22.23546275,3,1,1,4.408841175,2,34.06334739,20.52943902,6.61918636,29.10156187,1207.781569,34.96429093,7.143507305
97.3759127,1.032506344,37.9584401,326.0791386,19.03715375,1,3,3,-4.803711742,1,38.93170813,66.44769121,7.848857115,28.14546968,1726.330652,36.29299006,12.19642694
6.643178033,-2.807281464,25.47625355,391.2376614,17.78550345,3,1,3,-1.314960073,4,11.37517286,83.94220168,3.782442973,30.28960158,1590.665593,14.70495599,5.145638325
64.5745212,-2.199604589,58.51949428,301.8214031,15.55855637,1,1,2,3.871127463,2,31.99684848,44.83375697,5.71856032,33.77021038,1270.823338,40.34227156,8.627619113
8.466007645,1.118233397,33.54289682,336.656172,44.96979767,3,1,1,1.8461806,2,33.21524715,41.98399712,10.30564056,28.10765973,1304.550251,47.31740973,8.89834763
